zipcode,city,state
60919,Broughton,IL
60920,Broughton,IL
60934,Broughton,IL
60946,Broughton,IL
62817,Broughton,IL
62624,Browning,IL
62812,Browning,IL
62819,Browning,IL
62822,Browning,IL
62865,Browning,IL
62884,Browning,IL
62891,Browning,IL
62818,Browns,IL
62418,Brownstown,IL
62013,Brussels,IL
61519,Bryant,IL
60917,Buckingham,IL
60918,Buckley,IL
62812,Buckner,IL
62819,Buckner,IL
61314,Buda,IL
61064,Buffalo,IL
62515,Buffalo,IL
60049,"Buffalo Grove",IL
60069,"Buffalo Grove",IL
60089,"Buffalo Grove",IL
61259,"Buffalo Prairie",IL
61260,"Buffalo Prairie",IL
61279,"Buffalo Prairie",IL
61284,"Buffalo Prairie",IL
62517,Bulpitt,IL
62912,Buncombe,IL
62014,"Bunker Hill",IL
60459,Burbank,IL
61356,Bureau,IL
61376,Bureau,IL
61379,Bureau,IL
60109,Burlington,IL
60140,Burlington,IL
60178,Burlington,IL
62820,"Burnt Prairie",IL
61422,Bushnell,IL
60932,Butler,IL
60942,Butler,IL
60960,Butler,IL
60963,Butler,IL
62015,Butler,IL
61010,Byron,IL
60919,Cabery,IL
62914,Cairo,IL
61011,Caledonia,IL
62419,Calhoun,IL
60409,"Calumet City",IL
60473,"Calumet City",IL
61919,Camargo,IL
62915,Cambria,IL
62918,Cambria,IL
61238,Cambridge,IL
62319,Camden,IL
61423,Cameron,IL
61424,"Camp Grove",IL
62320,"Camp Point",IL
62916,"Campbell Hill",IL
60920,Campus,IL
61520,Canton,IL
62625,Cantrall,IL
61012,Capron,IL
61239,"Carbon Cliff",IL
61244,"Carbon Cliff",IL
61282,"Carbon Cliff",IL
62901,Carbondale,IL
62902,Carbondale,IL
62903,Carbondale,IL
62966,Carbondale,IL
62626,Carlinville,IL
61725,Carlock,IL
62231,Carlyle,IL
61425,Carman,IL
62821,Carmi,IL
60103,"Carol Stream",IL
60108,"Carol Stream",IL
60116,"Carol Stream",IL
60125,"Carol Stream",IL
60128,"Carol Stream",IL
60132,"Carol Stream",IL
60185,"Carol Stream",IL
60188,"Carol Stream",IL
60197,"Carol Stream",IL
60110,Carpentersville,IL
60118,Carpentersville,IL
62917,"Carrier Mills",IL
62016,Carrollton,IL
62901,Carterville,IL
62918,Carterville,IL
62321,Carthage,IL
60013,Cary,IL
62420,Casey,IL
62203,Caseyville,IL
62204,Caseyville,IL
62208,Caseyville,IL
62232,Caseyville,IL
62234,Caseyville,IL
61426,Castleton,IL
61817,Catlin,IL
62919,"Cave In Rock",IL
61316,"Cedar Point",IL
61354,"Cedar Point",IL
61013,Cedarville,IL
61032,Cedarville,IL
62801,Centralia,IL
61818,"Cerro Gordo",IL
61014,Chadwick,IL
62323,Chambersburg,IL
62340,Chambersburg,IL
61820,Champaign,IL
61821,Champaign,IL
61822,Champaign,IL
61824,Champaign,IL
61825,Champaign,IL
61826,Champaign,IL
61015,Chana,IL
62627,Chandlerville,IL
60404,Channahon,IL
60410,Channahon,IL
60436,Channahon,IL
60447,Channahon,IL
60450,Channahon,IL
60481,Channahon,IL
62628,Chapin,IL
61920,Charleston,IL
61938,Charleston,IL
62536,Chatham,IL
62615,Chatham,IL
62629,Chatham,IL
60921,Chatsworth,IL
60922,Chebanse,IL
61726,Chenoa,IL
61312,Cherry,IL
61317,Cherry,IL
61008,"Cherry Valley",IL
61016,"Cherry Valley",IL
61108,"Cherry Valley",IL
61109,"Cherry Valley",IL
61112,"Cherry Valley",IL
62233,Chester,IL
62512,Chester,IL
62548,Chester,IL
62656,Chester,IL
62630,Chesterfield,IL
61410,Chestnut,IL
61436,Chestnut,IL
61458,Chestnut,IL
61474,Chestnut,IL
61544,Chestnut,IL
62518,Chestnut,IL
60007,Chicago,IL
60018,Chicago,IL
60106,Chicago,IL
60131,Chicago,IL
60290,Chicago,IL
60601,Chicago,IL
60602,Chicago,IL
60603,Chicago,IL
60604,Chicago,IL
60605,Chicago,IL
60606,Chicago,IL
60607,Chicago,IL
60608,Chicago,IL
60609,Chicago,IL
60610,Chicago,IL
60611,Chicago,IL
60612,Chicago,IL
60613,Chicago,IL
60614,Chicago,IL
60615,Chicago,IL
60616,Chicago,IL
60617,Chicago,IL
60618,Chicago,IL
60619,Chicago,IL
60620,Chicago,IL
60621,Chicago,IL
60622,Chicago,IL
60623,Chicago,IL
60624,Chicago,IL
60625,Chicago,IL
60626,Chicago,IL
60628,Chicago,IL
60629,Chicago,IL
60630,Chicago,IL
60631,Chicago,IL
60632,Chicago,IL
60633,Chicago,IL
60634,Chicago,IL
60636,Chicago,IL
60637,Chicago,IL
60638,Chicago,IL
60639,Chicago,IL
60640,Chicago,IL
60641,Chicago,IL
60642,Chicago,IL
60643,Chicago,IL
60644,Chicago,IL
60645,Chicago,IL
60646,Chicago,IL
60647,Chicago,IL
60649,Chicago,IL
60651,Chicago,IL
60652,Chicago,IL
60653,Chicago,IL
60654,Chicago,IL
60655,Chicago,IL
60656,Chicago,IL
60657,Chicago,IL
60659,Chicago,IL
60660,Chicago,IL
60661,Chicago,IL
60663,Chicago,IL
60664,Chicago,IL
60666,Chicago,IL
60668,Chicago,IL
60669,Chicago,IL
60670,Chicago,IL
60673,Chicago,IL
60674,Chicago,IL
60675,Chicago,IL
60677,Chicago,IL
60678,Chicago,IL
60679,Chicago,IL
60680,Chicago,IL
60681,Chicago,IL
60684,Chicago,IL
60685,Chicago,IL
60686,Chicago,IL
60687,Chicago,IL
60688,Chicago,IL
60689,Chicago,IL
60690,Chicago,IL
60691,Chicago,IL
60693,Chicago,IL
60694,Chicago,IL
60695,Chicago,IL
60696,Chicago,IL
60697,Chicago,IL
60707,Chicago,IL
60714,Chicago,IL
60804,Chicago,IL
60827,Chicago,IL
60411,"Chicago Heights",IL
60412,"Chicago Heights",IL
60415,"Chicago Ridge",IL
60453,"Chicago Ridge",IL
61523,Chillicothe,IL
61924,Chrisman,IL
62822,Christopher,IL
62865,Christopher,IL
60804,Cicero,IL
61830,Cisco,IL
62823,Cisne,IL
60924,"Cissna Park",IL
60111,Clare,IL
62421,Claremont,IL
60514,"Clarendon Hills",IL
62824,"Clay City",IL
61516,Clayton,IL
61760,Clayton,IL
62324,Clayton,IL
60926,Claytonville,IL
60927,Clifton,IL
60518,Clinton,IL
60520,Clinton,IL
60550,Clinton,IL
60556,Clinton,IL
61727,Clinton,IL
60407,"Coal City",IL
60416,"Coal City",IL
61240,"Coal Valley",IL
62325,Coatsburg,IL
62920,Cobden,IL
62825,Coello,IL
62017,Coffeen,IL
62326,Colchester,IL
61728,Colfax,IL
61822,Colfax,IL
61851,Colfax,IL
61872,Colfax,IL
61875,Colfax,IL
61880,Colfax,IL
61884,Colfax,IL
62232,Collinsville,IL
62234,Collinsville,IL
61831,Collison,IL
61240,Colona,IL
61241,Colona,IL
62921,Colp,IL
62236,Columbia,IL
62329,Colusa,IL
61318,Compton,IL
60931,Concord,IL
60945,Concord,IL
60966,Concord,IL
60970,Concord,IL
61314,Concord,IL
61361,Concord,IL
61379,Concord,IL
62320,Concord,IL
62324,Concord,IL
62628,Concord,IL
62631,Concord,IL
61729,Congerville,IL
61730,Cooksville,IL
61242,Cordova,IL
61319,Cornell,IL
62519,Cornland,IL
60112,Cortland,IL
60115,Cortland,IL
60151,Cortland,IL
62018,"Cottage Hills",IL
62237,Coulterville,IL
60478,"Country Club Hills",IL
62422,Cowden,IL
62922,"Creal Springs",IL
60928,"Crescent City",IL
60435,Cresthill,IL
60113,Creston,IL
61068,Creston,IL
60401,Crete,IL
60417,Crete,IL
61554,"Creve Coeur",IL
61610,"Creve Coeur",IL
61720,Cropsey,IL
61728,Cropsey,IL
61731,Cropsey,IL
62827,Crossville,IL
60012,"Crystal Lake",IL
60013,"Crystal Lake",IL
60014,"Crystal Lake",IL
60039,"Crystal Lake",IL
60098,"Crystal Lake",IL
60156,"Crystal Lake",IL
60010,Cuba,IL
60013,Cuba,IL
60021,Cuba,IL
61427,Cuba,IL
60929,Cullom,IL
62238,Cutler,IL
62923,Cypress,IL
61428,Dahinda,IL
62828,Dahlgren,IL
61018,Dakota,IL
61705,Dale,IL
61732,Dale,IL
61772,Dale,IL
61774,Dale,IL
62330,"Dallas City",IL
61925,"Dalton City",IL
61320,Dalzell,IL
61362,Dalzell,IL
61321,Dana,IL
60930,Danforth,IL
61732,Danvers,IL
61832,Danville,IL
61834,Danville,IL
60439,Darien,IL
60516,Darien,IL
60517,Darien,IL
60527,Darien,IL
60561,Darien,IL
61019,Davis,IL
61020,"Davis Junction",IL
61722,Dawson,IL
61736,Dawson,IL
61737,Dawson,IL
61752,Dawson,IL
62520,Dawson,IL
61839,"De Land",IL
62924,"De Soto",IL
62501,Decatur,IL
62521,Decatur,IL
62522,Decatur,IL
62523,Decatur,IL
62524,Decatur,IL
62525,Decatur,IL
62526,Decatur,IL
62535,Decatur,IL
62554,Decatur,IL
61733,"Deer Creek",IL
61243,"Deer Grove",IL
60015,Deerfield,IL
60062,Deerfield,IL
61427,Deerfield,IL
61431,Deerfield,IL
61477,Deerfield,IL
61520,Deerfield,IL
60115,Dekalb,IL
60178,Dekalb,IL
61734,Delavan,IL
62423,Dennison,IL
61322,Depue,IL
60007,"Des Plaines",IL
60016,"Des Plaines",IL
60017,"Des Plaines",IL
60018,"Des Plaines",IL
60019,"Des Plaines",IL
60068,"Des Plaines",IL
61840,Dewey,IL
61735,Dewitt,IL
62424,Dieterich,IL
62530,Divernon,IL
60933,Dix,IL
60936,Dix,IL
60952,Dix,IL
60957,Dix,IL
62830,Dix,IL
61021,Dixon,IL
60409,Dolton,IL
60419,Dolton,IL
60473,Dolton,IL
60827,Dolton,IL
62926,Dongola,IL
62019,Donnellson,IL
60931,Donovan,IL
62021,Dorsey,IL
61323,Dover,IL
61356,Dover,IL
62022,Dow,IL
62927,Dowell,IL
62932,Dowell,IL
60137,"Downers Grove",IL
60515,"Downers Grove",IL
60516,"Downers Grove",IL
61705,Downs,IL
61736,Downs,IL
62831,"Du Bois",IL
62832,"Du Quoin",IL
62425,Dundas,IL
60010,Dundee,IL
60102,Dundee,IL
60110,Dundee,IL
60118,Dundee,IL
60120,Dundee,IL
60123,Dundee,IL
60124,Dundee,IL
60136,Dundee,IL
61524,Dunfermline,IL
61525,Dunlap,IL
62236,Dupo,IL
62239,Dupo,IL
62240,Dupo,IL
61024,Durand,IL
60420,Dwight,IL
62023,Eagarville,IL
62069,Eagarville,IL
60518,Earlville,IL
62002,"East Alton",IL
62018,"East Alton",IL
62024,"East Alton",IL
62095,"East Alton",IL
62240,"East Carondelet",IL
61025,"East Dubuque",IL
61401,"East Galesburg",IL
61430,"East Galesburg",IL
61448,"East Galesburg",IL
60932,"East Lynn",IL
61236,"East Moline",IL
61244,"East Moline",IL
61257,"East Moline",IL
61275,"East Moline",IL
61571,"East Peoria",IL
61610,"East Peoria",IL
61611,"East Peoria",IL
62201,"East Saint Louis",IL
62633,Easton,IL
62928,Eddyville,IL
61526,Edelstein,IL
62426,Edgewood,IL
62531,Edinburg,IL
61528,Edwards,IL
62025,Edwardsville,IL
62026,Edwardsville,IL
62034,Edwardsville,IL
62040,Edwardsville,IL
62048,Edwardsville,IL
62401,Effingham,IL
62467,Effingham,IL
61738,"El Paso",IL
60119,Elburn,IL
61324,Eldena,IL
61411,Eldorado,IL
61440,Eldorado,IL
61482,Eldorado,IL
61484,Eldorado,IL
62930,Eldorado,IL
62027,Eldred,IL
61027,Eleroy,IL
60103,Elgin,IL
60118,Elgin,IL
60120,Elgin,IL
60121,Elgin,IL
60122,Elgin,IL
60123,Elgin,IL
60124,Elgin,IL
60140,Elgin,IL
60175,Elgin,IL
60177,Elgin,IL
61028,Elizabeth,IL
62931,Elizabethtown,IL
60007,"Elk Grove Village",IL
60009,"Elk Grove Village",IL
60018,"Elk Grove Village",IL
60191,"Elk Grove Village",IL
62634,Elkhart,IL
62932,Elkville,IL
62833,Ellery,IL
60933,Elliott,IL
62241,"Ellis Grove",IL
61431,Ellisville,IL
61737,Ellsworth,IL
60126,Elmhurst,IL
60523,Elmhurst,IL
61529,Elmwood,IL
60707,"Elmwood Park",IL
62028,Elsah,IL
62334,Elvaston,IL
62379,Elvaston,IL
62532,Elwin,IL
60421,Elwood,IL
61846,Elwood,IL
61850,Elwood,IL
61870,Elwood,IL
62635,Emden,IL
60934,Emington,IL
62821,Emma,IL
62834,Emma,IL
62861,Emma,IL
62867,Emma,IL
62933,Energy,IL
62835,Enfield,IL
60519,Eola,IL
62934,Equality,IL
61250,Erie,IL
60129,Esmond,IL
60935,Essex,IL
61483,Essex,IL
61491,Essex,IL
61559,Essex,IL
61530,Eureka,IL
60201,Evanston,IL
60202,Evanston,IL
60204,Evanston,IL
60208,Evanston,IL
60209,Evanston,IL
62242,Evansville,IL
60805,"Evergreen Park",IL
62836,Ewing,IL
61739,Fairbury,IL
61283,Fairfield,IL
61361,Fairfield,IL
62837,Fairfield,IL
61841,Fairmount,IL
62314,Fairmount,IL
62340,Fairmount,IL
61432,Fairview,IL
61544,Fairview,IL
62208,"Fairview Heights",IL
62223,"Fairview Heights",IL
62226,"Fairview Heights",IL
62232,"Fairview Heights",IL
62838,Farina,IL
62854,Farina,IL
61842,"Farmer City",IL
62533,Farmersville,IL
61529,Farmington,IL
61531,Farmington,IL
61250,Fenton,IL
61251,Fenton,IL
61270,Fenton,IL
61277,Fenton,IL
62321,Ferris,IL
62336,Ferris,IL
61433,Fiatt,IL
62030,Fidelity,IL
62031,Fieldon,IL
62032,Fillmore,IL
62534,Findlay,IL
61843,Fisher,IL
61844,Fithian,IL
61740,Flanagan,IL
62427,"Flat Rock",IL
60145,Flora,IL
60146,Flora,IL
61008,Flora,IL
61016,Flora,IL
62839,Flora,IL
60411,Flossmoor,IL
60422,Flossmoor,IL
60430,Flossmoor,IL
61845,Foosland,IL
61532,"Forest City",IL
61567,"Forest City",IL
60130,"Forest Park",IL
60153,"Forest Park",IL
60546,"Forest Park",IL
60682,"Forest Park",IL
61741,Forrest,IL
61030,Forreston,IL
62526,Forsyth,IL
62535,Forsyth,IL
60037,"Fort Sheridan",IL
62338,Fowler,IL
60002,"Fox Lake",IL
60020,"Fox Lake",IL
60041,"Fox Lake",IL
60050,"Fox Lake",IL
60081,"Fox Lake",IL
60021,"Fox River Grove",IL
60572,"Fox Valley",IL
60423,Frankfort,IL
60443,Frankfort,IL
60448,Frankfort,IL
60449,Frankfort,IL
62812,Frankfort,IL
62840,Frankfort,IL
62856,Frankfort,IL
62890,Frankfort,IL
62896,Frankfort,IL
62840,"Frankfort Heights",IL
60145,Franklin,IL
60146,Franklin,IL
62638,Franklin,IL
61031,"Franklin Grove",IL
60131,"Franklin Park",IL
60160,"Franklin Park",IL
62624,Frederick,IL
62639,Frederick,IL
62681,Frederick,IL
62221,Freeburg,IL
62243,Freeburg,IL
62841,"Freeman Spur",IL
62896,"Freeman Spur",IL
61032,Freeport,IL
61252,Fulton,IL
62244,Fults,IL
62935,Galatia,IL
61036,Galena,IL
61401,Galesburg,IL
61402,Galesburg,IL
61037,Galt,IL
61434,Galva,IL
61038,"Garden Prairie",IL
60424,Gardner,IL
62670,Gardner,IL
62677,Gardner,IL
62707,Gardner,IL
62711,Gardner,IL
61928,Gays,IL
62842,Geff,IL
61254,Geneseo,IL
60134,Geneva,IL
60185,Geneva,IL
60135,Genoa,IL
61455,Georgetown,IL
61846,Georgetown,IL
61435,Gerlaw,IL
61039,"German Valley",IL
62245,Germantown,IL
60936,"Gibson City",IL
61847,Gifford,IL
60118,Gilberts,IL
60136,Gilberts,IL
60142,Gilberts,IL
62033,Gillespie,IL
60938,Gilman,IL
61436,Gilson,IL
62640,Girard,IL
61437,Gladstone,IL
61533,Glasford,IL
62025,"Glen Carbon",IL
62034,"Glen Carbon",IL
62040,"Glen Carbon",IL
60137,"Glen Ellyn",IL
60138,"Glen Ellyn",IL
60189,"Glen Ellyn",IL
62536,Glenarm,IL
60022,Glencoe,IL
60093,Glencoe,IL
60101,"Glendale Heights",IL
60139,"Glendale Heights",IL
60016,Glenview,IL
60025,Glenview,IL
60026,Glenview,IL
60062,Glenview,IL
60093,Glenview,IL
60026,"Glenview Nas",IL
60411,Glenwood,IL
60425,Glenwood,IL
62002,Godfrey,IL
62012,Godfrey,IL
62035,Godfrey,IL
62938,Golconda,IL
62339,Golden,IL
62036,"Golden Eagle",IL
62843,"Golden Gate",IL
60029,Golf,IL
61438,"Good Hope",IL
61729,Goodfield,IL
61742,Goodfield,IL
60939,Goodwine,IL
62939,Goreville,IL
62972,Goreville,IL
62940,Gorham,IL
60014,Grafton,IL
60098,Grafton,IL
60102,Grafton,IL
60142,Grafton,IL
60156,Grafton,IL
62037,Grafton,IL
62941,"Grand Chain",IL
61325,"Grand Ridge",IL
62942,"Grand Tower",IL
62040,"Granite City",IL
62048,"Granite City",IL
60940,"Grant Park",IL
62943,Grantsburg,IL
61326,Granville,IL
61340,Granville,IL
61743,Graymont,IL
60030,Grayslake,IL
60046,Grayslake,IL
60048,Grayslake,IL
60060,Grayslake,IL
62844,Grayville,IL
60088,"Great Lakes",IL
61534,"Green Valley",IL
60407,Greenfield,IL
60424,Greenfield,IL
60474,Greenfield,IL
60961,Greenfield,IL
62044,Greenfield,IL
62428,Greenup,IL
62642,Greenview,IL
61283,Greenville,IL
61346,Greenville,IL
61376,Greenville,IL
62246,Greenville,IL
61744,Gridley,IL
62340,Griggsville,IL
61321,Groveland,IL
61358,Groveland,IL
61535,Groveland,IL
61550,Groveland,IL
61554,Groveland,IL
61610,Groveland,IL
61611,Groveland,IL
60031,Gurnee,IL
60048,Gurnee,IL
62247,Hagarstown,IL
62045,Hamburg,IL
62025,Hamel,IL
62046,Hamel,IL
62097,Hamel,IL
61042,Hamilton,IL
61376,Hamilton,IL
62341,Hamilton,IL
62379,Hamilton,IL
61929,Hammond,IL
60140,Hampshire,IL
52767,Hampton,IL
61244,Hampton,IL
61256,Hampton,IL
61536,"Hanna City",IL
60103,Hanover,IL
60107,Hanover,IL
60120,Hanover,IL
60133,Hanover,IL
60169,Hanover,IL
60192,Hanover,IL
60193,Hanover,IL
60194,Hanover,IL
61041,Hanover,IL
60103,"Hanover Park",IL
60133,"Hanover Park",IL
62047,Hardin,IL
62355,Hardin,IL
62361,Hardin,IL
62363,Hardin,IL
61042,Harmon,IL
62946,Harrisburg,IL
62522,Harristown,IL
62537,Harristown,IL
62551,Harristown,IL
62024,Hartford,IL
62048,Hartford,IL
62084,Hartford,IL
62087,Hartford,IL
62643,Hartsburg,IL
60033,Harvard,IL
62538,Harvel,IL
60426,Harvey,IL
60428,Harvey,IL
60706,"Harwood Heights",IL
62644,Havana,IL
60429,"Hazel Crest",IL
60430,"Hazel Crest",IL
60034,Hebron,IL
62248,Hecker,IL
61439,Henderson,IL
61327,Hennepin,IL
61811,Henning,IL
61848,Henning,IL
61865,Henning,IL
61537,Henry,IL
62947,Herod,IL
62431,Herrick,IL
62918,Herrin,IL
62933,Herrin,IL
62948,Herrin,IL
62959,Herrin,IL
60941,Herscher,IL
62649,Hettick,IL
61745,Heyworth,IL
60457,"Hickory Hills",IL
62432,Hidalgo,IL
60420,Highland,IL
60437,Highland,IL
60470,Highland,IL
60479,Highland,IL
62249,Highland,IL
60035,"Highland Park",IL
60035,Highwood,IL
60040,Highwood,IL
62049,Hillsboro,IL
62051,Hillsboro,IL
61257,Hillsdale,IL
60162,Hillside,IL
62050,Hillview,IL
60520,Hinckley,IL
61930,Hindsboro,IL
60141,Hines,IL
60521,Hinsdale,IL
60525,Hinsdale,IL
60527,Hinsdale,IL
60558,Hinsdale,IL
62250,Hoffman,IL
62801,Hoffman,IL
60010,"Hoffman Estates",IL
60067,"Hoffman Estates",IL
60107,"Hoffman Estates",IL
60118,"Hoffman Estates",IL
60120,"Hoffman Estates",IL
60169,"Hoffman Estates",IL
60179,"Hoffman Estates",IL
60192,"Hoffman Estates",IL
60195,"Hoffman Estates",IL
61043,Holcomb,IL
60432,Homer,IL
60439,Homer,IL
60441,Homer,IL
60448,Homer,IL
60467,Homer,IL
60491,Homer,IL
61849,Homer,IL
60456,Hometown,IL
60430,Homewood,IL
60942,Hoopeston,IL
61258,Hooppole,IL
61747,Hopedale,IL
60944,"Hopkins Park",IL
60958,"Hopkins Park",IL
62803,Hoyleton,IL
61748,Hudson,IL
62231,Huey,IL
62343,Hull,IL
61931,Humboldt,IL
61071,Hume,IL
61277,Hume,IL
61283,Hume,IL
61932,Hume,IL
60140,Huntley,IL
60142,Huntley,IL
62311,Huntsville,IL
62319,Huntsville,IL
62344,Huntsville,IL
62346,Huntsville,IL
62353,Huntsville,IL
62924,Hurst,IL
62949,Hurst,IL
62433,Hutsonville,IL
61259,"Illinois City",IL
62539,Illiopolis,IL
62846,Ina,IL
61850,Indianola,IL
61440,Industry,IL
60041,Ingleside,IL
62434,Ingraham,IL
61441,Ipava,IL
60945,Iroquois,IL
60970,Iroquois,IL
62051,Irving,IL
62801,Irvington,IL
62848,Irvington,IL
60042,"Island Lake",IL
60051,"Island Lake",IL
60084,"Island Lake",IL
60143,Itasca,IL
60191,Itasca,IL
62849,Iuka,IL
61813,Ivesdale,IL
61851,Ivesdale,IL
61856,Ivesdale,IL
62650,Jacksonville,IL
62651,Jacksonville,IL
62950,Jacob,IL
62435,Janesville,IL
62052,Jerseyville,IL
62436,Jewett,IL
62850,Johnsonville,IL
62951,"Johnston City",IL
