zipcode,city,state
95476,"Boyes Hot Springs",CA
93426,Bradley,CA
93064,Brandeis,CA
95417,Branscomb,CA
92227,Brawley,CA
92821,Brea,CA
92822,Brea,CA
92823,Brea,CA
92835,Brea,CA
92886,Brea,CA
94513,Brentwood,CA
93517,Bridgeport,CA
95526,Bridgeville,CA
94005,Brisbane,CA
95005,Brookdale,CA
95006,Brookdale,CA
95007,Brookdale,CA
95606,Brooks,CA
95918,"Browns Valley",CA
95919,Brownsville,CA
92318,"Bryn Mawr",CA
93427,Buellton,CA
90620,"Buena Park",CA
90621,"Buena Park",CA
90622,"Buena Park",CA
90624,"Buena Park",CA
91501,Burbank,CA
91502,Burbank,CA
91503,Burbank,CA
91504,Burbank,CA
91505,Burbank,CA
91506,Burbank,CA
91507,Burbank,CA
91508,Burbank,CA
91510,Burbank,CA
91523,Burbank,CA
91526,Burbank,CA
95128,Burbank,CA
94010,Burlingame,CA
96013,Burney,CA
95527,"Burnt Ranch",CA
93607,Burrel,CA
95225,Burson,CA
95920,"Butte City",CA
93206,Buttonwillow,CA
94513,Byron,CA
94514,Byron,CA
92230,Cabazon,CA
90290,Calabasas,CA
91301,Calabasas,CA
91302,Calabasas,CA
91372,Calabasas,CA
92231,Calexico,CA
92232,Calexico,CA
92249,Calexico,CA
93518,Caliente,CA
93501,"California City",CA
93504,"California City",CA
93505,"California City",CA
93207,"California Hot Springs",CA
92223,Calimesa,CA
92320,Calimesa,CA
92373,Calimesa,CA
92233,Calipatria,CA
94515,Calistoga,CA
96014,Callahan,CA
95470,Calpella,CA
95482,Calpella,CA
96124,Calpine,CA
93010,Camarillo,CA
93011,Camarillo,CA
93012,Camarillo,CA
93428,Cambria,CA
95667,Camino,CA
95709,Camino,CA
95419,"Camp Meeker",CA
93208,"Camp Nelson",CA
93265,"Camp Nelson",CA
92054,"Camp Pendleton",CA
95008,Campbell,CA
95009,Campbell,CA
95011,Campbell,CA
95032,Campbell,CA
95125,Campbell,CA
95128,Campbell,CA
91906,Campo,CA
95226,"Campo Seco",CA
95922,Camptonville,CA
95960,Camptonville,CA
96015,Canby,CA
91303,"Canoga Park",CA
93519,Cantil,CA
93608,"Cantua Creek",CA
94516,Canyon,CA
91351,"Canyon Country",CA
95923,Canyondam,CA
96137,Canyondam,CA
95607,Capay,CA
92624,"Capistrano Beach",CA
95003,Capitola,CA
95010,Capitola,CA
95062,Capitola,CA
92007,"Cardiff By The Sea",CA
95528,Carlotta,CA
92008,Carlsbad,CA
92009,Carlsbad,CA
92010,Carlsbad,CA
92011,Carlsbad,CA
92013,Carlsbad,CA
92018,Carlsbad,CA
92024,Carlsbad,CA
92056,Carlsbad,CA
92081,Carlsbad,CA
93921,Carmel,CA
93924,"Carmel Valley",CA
95608,Carmichael,CA
95609,Carmichael,CA
95628,Carmichael,CA
95841,Carmichael,CA
95604,"Carnelian Bay",CA
96140,"Carnelian Bay",CA
93013,Carpinteria,CA
93014,Carpinteria,CA
90224,Carson,CA
90248,Carson,CA
90745,Carson,CA
90746,Carson,CA
90747,Carson,CA
90749,Carson,CA
90810,Carson,CA
93609,Caruthers,CA
93429,Casmalia,CA
95420,Caspar,CA
95460,Caspar,CA
96016,Cassel,CA
91310,Castaic,CA
91384,Castaic,CA
96017,Castella,CA
94546,"Castro Valley",CA
94552,"Castro Valley",CA
94577,"Castro Valley",CA
94578,"Castro Valley",CA
95012,Castroville,CA
92234,"Cathedral City",CA
92241,"Cathedral City",CA
92264,"Cathedral City",CA
92270,"Cathedral City",CA
92276,"Cathedral City",CA
95306,"Catheys Valley",CA
93430,Cayucos,CA
95421,Cazadero,CA
92321,"Cedar Glen",CA
95370,"Cedar Ridge",CA
95383,"Cedar Ridge",CA
92322,"Cedarpines Park",CA
96104,Cedarville,CA
95307,Ceres,CA
95326,Ceres,CA
95351,Ceres,CA
95358,Ceres,CA
90703,Cerritos,CA
95925,Challenge,CA
91311,Chatsworth,CA
96020,Chester,CA
95712,"Chicago Park",CA
95926,Chico,CA
95927,Chico,CA
95928,Chico,CA
95929,Chico,CA
95973,Chico,CA
95976,Chico,CA
96105,Chilcoot,CA
95309,"Chinese Camp",CA
95327,"Chinese Camp",CA
91708,Chino,CA
91710,Chino,CA
92880,Chino,CA
91709,"Chino Hills",CA
91710,"Chino Hills",CA
93610,Chowchilla,CA
93925,Chualar,CA
91902,"Chula Vista",CA
91908,"Chula Vista",CA
91909,"Chula Vista",CA
91910,"Chula Vista",CA
91911,"Chula Vista",CA
91912,"Chula Vista",CA
91913,"Chula Vista",CA
91914,"Chula Vista",CA
91915,"Chula Vista",CA
91921,"Chula Vista",CA
91950,"Chula Vista",CA
92154,"Chula Vista",CA
92323,Cima,CA
95610,"Citrus Heights",CA
95611,"Citrus Heights",CA
95621,"Citrus Heights",CA
95841,"Citrus Heights",CA
90601,"City of Industry",CA
91711,Claremont,CA
91750,Claremont,CA
95612,Clarksburg,CA
94517,Clayton,CA
95422,Clearlake,CA
95424,Clearlake,CA
95423,"Clearlake Oaks",CA
95424,"Clearlake Park",CA
95227,Clements,CA
96106,Clio,CA
95930,"Clipper Mills",CA
95941,"Clipper Mills",CA
95425,Cloverdale,CA
93611,Clovis,CA
93612,Clovis,CA
93613,Clovis,CA
93619,Clovis,CA
93626,Clovis,CA
93747,Clovis,CA
92236,Coachella,CA
92274,Coachella,CA
93210,Coalinga,CA
93614,Coarsegold,CA
95426,Cobb,CA
96107,Coleville,CA
96133,Coleville,CA
95713,Colfax,CA
95613,Coloma,CA
95633,Coloma,CA
95651,Coloma,CA
95667,Coloma,CA
92313,Colton,CA
92316,Colton,CA
92324,Colton,CA
95310,Columbia,CA
95370,Columbia,CA
95932,Colusa,CA
95427,Comptche,CA
90059,Compton,CA
90220,Compton,CA
90221,Compton,CA
90222,Compton,CA
90223,Compton,CA
94517,Concord,CA
94518,Concord,CA
94519,Concord,CA
94520,Concord,CA
94521,Concord,CA
94522,Concord,CA
94523,Concord,CA
94524,Concord,CA
94527,Concord,CA
94598,Concord,CA
95614,Cool,CA
95228,Copperopolis,CA
93212,Corcoran,CA
96021,Corning,CA
92503,Corona,CA
92860,Corona,CA
92877,Corona,CA
92878,Corona,CA
92879,Corona,CA
92880,Corona,CA
92881,Corona,CA
92882,Corona,CA
92883,Corona,CA
92625,"Corona Del Mar",CA
92118,Coronado,CA
92135,Coronado,CA
92147,Coronado,CA
92155,Coronado,CA
92178,Coronado,CA
94925,"Corte Madera",CA
94976,"Corte Madera",CA
92626,"Costa Mesa",CA
92627,"Costa Mesa",CA
92628,"Costa Mesa",CA
94926,Cotati,CA
94931,Cotati,CA
96022,Cottonwood,CA
95311,Coulterville,CA
95615,Courtland,CA
95428,Covelo,CA
91722,Covina,CA
91723,Covina,CA
91724,Covina,CA
95013,Coyote,CA
95531,"Crescent City",CA
95532,"Crescent City",CA
95934,"Crescent Mills",CA
95983,"Crescent Mills",CA
95303,Cressey,CA
95312,Cressey,CA
95334,Cressey,CA
95388,Cressey,CA
92326,"Crest Park",CA
92322,Crestline,CA
92325,Crestline,CA
92391,Crestline,CA
92404,Crestline,CA
93432,Creston,CA
94525,Crockett,CA
95313,"Crows Landing",CA
95360,"Crows Landing",CA
90016,"Culver City",CA
90066,"Culver City",CA
90230,"Culver City",CA
90231,"Culver City",CA
90232,"Culver City",CA
94024,Cupertino,CA
95014,Cupertino,CA
95015,Cupertino,CA
95051,Cupertino,CA
95070,Cupertino,CA
95108,Cupertino,CA
93615,Cutler,CA
93647,Cutler,CA
95503,Cutten,CA
90630,Cypress,CA
90720,Cypress,CA
92327,Daggett,CA
94013,"Daly City",CA
94014,"Daly City",CA
94015,"Daly City",CA
94016,"Daly City",CA
94017,"Daly City",CA
92624,"Dana Point",CA
92629,"Dana Point",CA
92651,"Dana Point",CA
92675,"Dana Point",CA
94506,Danville,CA
94507,Danville,CA
94526,Danville,CA
94528,Danville,CA
94582,Danville,CA
94583,Danville,CA
95364,Dardanelle,CA
93522,Darwin,CA
95017,Davenport,CA
95616,Davis,CA
95617,Davis,CA
95618,Davis,CA
96108,"Davis Creek",CA
92328,"Death Valley",CA
94508,"Deer Park",CA
94574,"Deer Park",CA
94576,"Deer Park",CA
92014,"Del Mar",CA
93616,"Del Rey",CA
93215,Delano,CA
93216,Delano,CA
93250,Delano,CA
93280,Delano,CA
95315,Delhi,CA
95380,Delhi,CA
95316,Denair,CA
91901,Descanso,CA
91916,Descanso,CA
92239,"Desert Center",CA
92240,"Desert Hot Springs",CA
92241,"Desert Hot Springs",CA
92258,"Desert Hot Springs",CA
92282,"Desert Hot Springs",CA
94506,Diablo,CA
94528,Diablo,CA
91765,"Diamond Bar",CA
91789,"Diamond Bar",CA
95619,"Diamond Springs",CA
95623,"Diamond Springs",CA
95667,"Diamond Springs",CA
95682,"Diamond Springs",CA
94929,"Dillon Beach",CA
94971,"Dillon Beach",CA
93618,Dinuba,CA
95620,Dixon,CA
95935,Dobbins,CA
95962,Dobbins,CA
96023,Dorris,CA
96058,Dorris,CA
93620,"Dos Palos",CA
95429,"Dos Rios",CA
96024,"Douglas City",CA
96093,"Douglas City",CA
95229,"Douglas Flat",CA
90239,Downey,CA
90240,Downey,CA
90241,Downey,CA
90242,Downey,CA
95936,Downieville,CA
96109,Doyle,CA
95601,Drytown,CA
95685,Drytown,CA
95699,Drytown,CA
91010,Duarte,CA
91017,Duarte,CA
94551,Dublin,CA
94568,Dublin,CA
93218,Ducor,CA
91917,Dulzura,CA
95430,"Duncans Mills",CA
93621,Dunlap,CA
95912,Dunnigan,CA
95937,Dunnigan,CA
96025,Dunsmuir,CA
96067,Dunsmuir,CA
95928,Durham,CA
95938,Durham,CA
95958,Durham,CA
95965,Durham,CA
95714,"Dutch Flat",CA
96110,Eagleville,CA
93219,Earlimart,CA
92242,Earp,CA
92650,"East Irvine",CA
95721,"Echo Lake",CA
93220,Edison,CA
93523,Edwards,CA
92019,"El Cajon",CA
92020,"El Cajon",CA
92021,"El Cajon",CA
92071,"El Cajon",CA
92090,"El Cajon",CA
92243,"El Centro",CA
92244,"El Centro",CA
92881,"El Cerrito",CA
94530,"El Cerrito",CA
95623,"El Dorado",CA
95672,"El Dorado Hills",CA
95682,"El Dorado Hills",CA
95762,"El Dorado Hills",CA
94019,"El Granada",CA
95618,"El Macero",CA
91731,"El Monte",CA
91732,"El Monte",CA
91733,"El Monte",CA
91734,"El Monte",CA
91735,"El Monte",CA
91780,"El Monte",CA
95317,"El Nido",CA
95318,"El Portal",CA
90245,"El Segundo",CA
92503,"El Sobrante",CA
94803,"El Sobrante",CA
92609,"El Toro",CA
95433,"El Verano",CA
95476,"El Verano",CA
95431,Eldridge,CA
95442,Eldridge,CA
95476,Eldridge,CA
95432,Elk,CA
95939,"Elk Creek",CA
95624,"Elk Grove",CA
95757,"Elk Grove",CA
95758,"Elk Grove",CA
95759,"Elk Grove",CA
95829,"Elk Grove",CA
95830,"Elk Grove",CA
95625,Elmira,CA
95687,Elmira,CA
95626,Elverta,CA
95673,Elverta,CA
94608,Emeryville,CA
94662,Emeryville,CA
95715,"Emigrant Gap",CA
95319,Empire,CA
95357,Empire,CA
92007,Encinitas,CA
92023,Encinitas,CA
92024,Encinitas,CA
92067,Encinitas,CA
92075,Encinitas,CA
91316,Encino,CA
95320,Escalon,CA
92025,Escondido,CA
92026,Escondido,CA
92027,Escondido,CA
92029,Escondido,CA
92030,Escondido,CA
92033,Escondido,CA
92046,Escondido,CA
92082,Escondido,CA
95607,Esparto,CA
95627,Esparto,CA
95653,Esparto,CA
92332,Essex,CA
96027,Etna,CA
95501,Eureka,CA
95503,Eureka,CA
95521,Eureka,CA
95524,Eureka,CA
95534,Eureka,CA
93221,Exeter,CA
95628,"Fair Oaks",CA
94930,Fairfax,CA
94533,Fairfield,CA
94534,Fairfield,CA
94535,Fairfield,CA
94585,Fairfield,CA
94591,Fairfield,CA
95687,Fairfield,CA
96028,"Fall River Mills",CA
92028,Fallbrook,CA
92088,Fallbrook,CA
93223,Farmersville,CA
93292,Farmersville,CA
95230,Farmington,CA
92333,Fawnskin,CA
95940,"Feather Falls",CA
93224,Fellows,CA
95018,Felton,CA
95060,Felton,CA
95536,Ferndale,CA
95629,Fiddletown,CA
95685,Fiddletown,CA
95503,"Fields Landing",CA
95537,"Fields Landing",CA
93015,Fillmore,CA
93016,Fillmore,CA
95435,Finley,CA
93622,Firebaugh,CA
93623,"Fish Camp",CA
93624,"Five Points",CA
96111,Floriston,CA
96021,Flournoy,CA
96029,Flournoy,CA
95630,Folsom,CA
95671,Folsom,CA
95742,Folsom,CA
95763,Folsom,CA
92316,Fontana,CA
92331,Fontana,CA
92334,Fontana,CA
92335,Fontana,CA
92336,Fontana,CA
92337,Fontana,CA
92377,Fontana,CA
92402,Fontana,CA
92610,"Foothill Ranch",CA
95941,Forbestown,CA
92339,"Forest Falls",CA
94933,"Forest Knolls",CA
95942,"Forest Ranch",CA
95631,Foresthill,CA
95436,Forestville,CA
96031,"Forks of Salmon",CA
96112,"Fort Bidwell",CA
95437,"Fort Bragg",CA
95531,"Fort Dick",CA
95538,"Fort Dick",CA
92310,"Fort Irwin",CA
96032,"Fort Jones",CA
95540,Fortuna,CA
92708,"Fountain Valley",CA
93625,Fowler,CA
93225,"Frazier Park",CA
95019,Freedom,CA
95076,Freedom,CA
94536,Fremont,CA
94537,Fremont,CA
94538,Fremont,CA
94539,Fremont,CA
94555,Fremont,CA
95206,"French Camp",CA
95231,"French Camp",CA
96033,"French Gulch",CA
93611,Fresno,CA
93619,Fresno,CA
93650,Fresno,CA
93701,Fresno,CA
93702,Fresno,CA
93703,Fresno,CA
93704,Fresno,CA
93705,Fresno,CA
93706,Fresno,CA
93707,Fresno,CA
93708,Fresno,CA
93709,Fresno,CA
93710,Fresno,CA
93711,Fresno,CA
93714,Fresno,CA
93715,Fresno,CA
93716,Fresno,CA
93717,Fresno,CA
93718,Fresno,CA
93720,Fresno,CA
93721,Fresno,CA
93722,Fresno,CA
93723,Fresno,CA
93724,Fresno,CA
93725,Fresno,CA
93726,Fresno,CA
93727,Fresno,CA
93728,Fresno,CA
93729,Fresno,CA
93730,Fresno,CA
93740,Fresno,CA
93741,Fresno,CA
93744,Fresno,CA
93745,Fresno,CA
93750,Fresno,CA
93755,Fresno,CA
93760,Fresno,CA
93761,Fresno,CA
93764,Fresno,CA
93765,Fresno,CA
93771,Fresno,CA
93772,Fresno,CA
93774,Fresno,CA
93775,Fresno,CA
93776,Fresno,CA
93777,Fresno,CA
93778,Fresno,CA
93779,Fresno,CA
93780,Fresno,CA
93784,Fresno,CA
93786,Fresno,CA
93790,Fresno,CA
93791,Fresno,CA
93792,Fresno,CA
93793,Fresno,CA
93794,Fresno,CA
93844,Fresno,CA
93888,Fresno,CA
93626,Friant,CA
90631,Fullerton,CA
92801,Fullerton,CA
92806,Fullerton,CA
92821,Fullerton,CA
92831,Fullerton,CA
92832,Fullerton,CA
92833,Fullerton,CA
92834,Fullerton,CA
92835,Fullerton,CA
92836,Fullerton,CA
92837,Fullerton,CA
92838,Fullerton,CA
95403,Fulton,CA
95439,Fulton,CA
95220,Galt,CA
95632,Galt,CA
95542,Garberville,CA
90680,"Garden Grove",CA
92683,"Garden Grove",CA
92703,"Garden Grove",CA
92804,"Garden Grove",CA
92840,"Garden Grove",CA
92841,"Garden Grove",CA
92842,"Garden Grove",CA
92843,"Garden Grove",CA
92844,"Garden Grove",CA
92845,"Garden Grove",CA
92846,"Garden Grove",CA
95633,"Garden Valley",CA
90247,Gardena,CA
90248,Gardena,CA
90249,Gardena,CA
95543,Gasquet,CA
96034,Gazelle,CA
95633,Georgetown,CA
95634,Georgetown,CA
95635,Georgetown,CA
96035,Gerber,CA
95441,Geyserville,CA
95020,Gilroy,CA
95021,Gilroy,CA
95442,"Glen Ellen",CA
95232,Glencoe,CA
91020,Glendale,CA
91021,Glendale,CA
91046,Glendale,CA
91201,Glendale,CA
91202,Glendale,CA
91203,Glendale,CA
91204,Glendale,CA
91205,Glendale,CA
91206,Glendale,CA
91207,Glendale,CA
91208,Glendale,CA
91209,Glendale,CA
91210,Glendale,CA
91214,Glendale,CA
91221,Glendale,CA
91222,Glendale,CA
91224,Glendale,CA
91226,Glendale,CA
91702,Glendora,CA
91740,Glendora,CA
91741,Glendora,CA
95443,Glenhaven,CA
95943,Glenn,CA
93226,Glennville,CA
95717,"Gold Run",CA
93106,Goleta,CA
93111,Goleta,CA
93116,Goleta,CA
93117,Goleta,CA
93118,Goleta,CA
93199,Goleta,CA
93926,Gonzales,CA
95936,"Goodyears Bar",CA
95944,"Goodyears Bar",CA
93291,Goshen,CA
91344,"Granada Hills",CA
92313,"Grand Terrace",CA
92324,"Grand Terrace",CA
95650,"Granite Bay",CA
95746,"Granite Bay",CA
95945,"Grass Valley",CA
95949,"Grass Valley",CA
95444,Graton,CA
95472,Graton,CA
92341,"Green Valley Lake",CA
94904,Greenbrae,CA
93307,Greenfield,CA
93927,Greenfield,CA
96037,Greenview,CA
95947,Greenville,CA
95635,Greenwood,CA
96038,Grenada,CA
96064,Grenada,CA
95948,Gridley,CA
95950,Grimes,CA
95636,"Grizzly Flats",CA
95305,Groveland,CA
95321,Groveland,CA
93433,"Grover Beach",CA
93445,"Grover Beach",CA
93483,"Grover Beach",CA
93434,Guadalupe,CA
93455,Guadalupe,CA
95445,Gualala,CA
91743,Guasti,CA
91931,Guatay,CA
95446,Guerneville,CA
95471,Guerneville,CA
95637,Guinda,CA
95322,Gustine,CA
91715,"Hacienda Heights",CA
91716,"Hacienda Heights",CA
91745,"Hacienda Heights",CA
91748,"Hacienda Heights",CA
94018,"Half Moon Bay",CA
94019,"Half Moon Bay",CA
95951,"Hamilton City",CA
93230,Hanford,CA
93232,Hanford,CA
96039,"Happy Camp",CA
96049,"Happy Camp",CA
90710,"Harbor City",CA
93435,Harmony,CA
96016,"Hat Creek",CA
96040,"Hat Creek",CA
95233,"Hathaway Pines",CA
90716,"Hawaiian Gardens",CA
90250,Hawthorne,CA
90251,Hawthorne,CA
90260,Hawthorne,CA
90303,Hawthorne,CA
90304,Hawthorne,CA
90310,Hawthorne,CA
96041,Hayfork,CA
94540,Hayward,CA
94541,Hayward,CA
94542,Hayward,CA
94543,Hayward,CA
94544,Hayward,CA
94545,Hayward,CA
94546,Hayward,CA
94552,Hayward,CA
94557,Hayward,CA
94580,Hayward,CA
94586,Hayward,CA
94587,Hayward,CA
94588,Hayward,CA
95448,Healdsburg,CA
92249,Heber,CA
92342,Helendale,CA
93627,Helm,CA
92543,Hemet,CA
92544,Hemet,CA
92545,Hemet,CA
92546,Hemet,CA
92582,Hemet,CA
95632,Herald,CA
95638,Herald,CA
94547,Hercules,CA
94553,Hercules,CA
94564,Hercules,CA
94572,Hercules,CA
96113,Herlong,CA
90254,"Hermosa Beach",CA
90267,"Hermosa Beach",CA
92308,Hesperia,CA
92340,Hesperia,CA
92344,Hesperia,CA
92345,Hesperia,CA
92392,Hesperia,CA
95323,Hickman,CA
95461,"Hidden Valley Lake",CA
95467,"Hidden Valley Lake",CA
92346,Highland,CA
92359,Highland,CA
92404,Highland,CA
92410,Highland,CA
95324,Hilmar,CA
92347,Hinkley,CA
95023,Hollister,CA
95024,Hollister,CA
95234,Holt,CA
92250,Holtville,CA
95026,"Holy City",CA
92545,Homeland,CA
92548,Homeland,CA
96141,Homewood,CA
95545,Honeydew,CA
95639,Hood,CA
95546,Hoopa,CA
95449,Hopland,CA
96044,Hornbrook,CA
95325,Hornitos,CA
95338,Hornitos,CA
95326,Hughson,CA
93628,Hume,CA
90742,"Huntington Beach",CA
92605,"Huntington Beach",CA
92615,"Huntington Beach",CA
92646,"Huntington Beach",CA
92647,"Huntington Beach",CA
92648,"Huntington Beach",CA
92649,"Huntington Beach",CA
90001,"Huntington Park",CA
90058,"Huntington Park",CA
90255,"Huntington Park",CA
93234,Huron,CA
96046,Hyampom,CA
95540,Hydesville,CA
95547,Hydesville,CA
92549,Idyllwild,CA
96047,Igo,CA
92243,Imperial,CA
92251,Imperial,CA
91932,"Imperial Beach",CA
91933,"Imperial Beach",CA
92154,"Imperial Beach",CA
93526,Independence,CA
92210,"Indian Wells",CA
92211,"Indian Wells",CA
92201,Indio,CA
92203,Indio,CA
92211,Indio,CA
92236,Indio,CA
92241,Indio,CA
92253,Indio,CA
90301,Inglewood,CA
90302,Inglewood,CA
90303,Inglewood,CA
90304,Inglewood,CA
90305,Inglewood,CA
90306,Inglewood,CA
90307,Inglewood,CA
90308,Inglewood,CA
90309,Inglewood,CA
90312,Inglewood,CA
90313,Inglewood,CA
90397,Inglewood,CA
90398,Inglewood,CA
94937,Inverness,CA
94956,Inverness,CA
93527,Inyokern,CA
95640,Ione,CA
92602,Irvine,CA
92603,Irvine,CA
92604,Irvine,CA
92606,Irvine,CA
92610,Irvine,CA
92612,Irvine,CA
92614,Irvine,CA
92616,Irvine,CA
92617,Irvine,CA
92618,Irvine,CA
92619,Irvine,CA
92620,Irvine,CA
92623,Irvine,CA
92637,Irvine,CA
92650,Irvine,CA
92660,Irvine,CA
92676,Irvine,CA
92697,Irvine,CA
92698,Irvine,CA
92709,Irvine,CA
95641,Isleton,CA
93235,Ivanhoe,CA
95642,Jackson,CA
91934,Jacumba,CA
95327,Jamestown,CA
95370,Jamestown,CA
91935,Jamul,CA
91978,Jamul,CA
92019,Jamul,CA
92022,Jamul,CA
96114,Janesville,CA
95450,Jenner,CA
